FirstName|LastName|Occupation|HasEmployedAsLobbyistOnly|EmploymentExplanation|SubmittedDate|Year|Quarter|DisclosureXML
Andrew|Jennison|State Liaison|1|NA|4/10/12 9:57 AM|2012|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>765</EmployerId><LegalName>National Rifle Association of America</LegalName><AddressLine1>c/o Office of General Counsel&lt;br&gt;11250 Waples Mill Road</AddressLine1><AddressLine2>Fairfax, VA 22030</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>765</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Andrew|Manus|Director, Conservation Programs|0|Lobbying is part of one of my job's many duties at the Delaware Chapter of the Nature Conservancy.|4/5/13 2:30 PM|2012|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>210</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>210</EmployerId><LegalName>North American Land Trust</LegalName><AddressLine1>100 Hickory Hill Road</AddressLine1><AddressLine2>NA</AddressLine2><City>Chadds Ford</City><State>Pennsylvania</State><ZipCode>19801</ZipCode></Employer><EmployerId>210</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Andrew|Manus|Director, Conservation Programs|0|Lobbying is part of one of my job's many duties at the Delaware Chapter of the Nature Conservancy.|7/2/12 11:37 AM|2012|2|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>526</EmployerId><LegalName>The Nature Conservancy</LegalName><AddressLine1>100 West 10th St., Ste 1107</AddressLine1><AddressLine2>Wilmington, DE 19801</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>526</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Andrew|Manus|Director, Conservation Programs|0|Lobbying is part of one of my job's many duties at the Delaware Chapter of the Nature Conservancy.|10/1/12 9:44 AM|2012|3|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>526</EmployerId><LegalName>The Nature Conservancy</LegalName><AddressLine1>100 West 10th St., Ste 1107</AddressLine1><AddressLine2>Wilmington, DE 19801</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>526</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Andrew|Manus|Director, Conservation Programs|0|Lobbying is part of one of my job's many duties at the Delaware Chapter of the Nature Conservancy.|1/20/13 12:00 AM|2012|4|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Andrew D.|Stayton|Government Affairs|0|Sole Proprietor|4/19/12 10:58 AM|2012|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>119</EmployerId><LegalName>DELAWARE SOFT DRINK ASSOCIATION</LegalName><AddressLine1>3 Church Circle #201</AddressLine1><AddressLine2>Annapolis, MD 21401</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>119</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>176</EmployerId><LegalName>LEGISLATIVE CONSULTING, INC.</LegalName><AddressLine1>307 Dove Drive</AddressLine1><AddressLine2>Newark, DE 19713</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>176</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>3</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>762</EmployerId><LegalName>LensCrafter/Pearle Vision</LegalName><AddressLine1>4000 Luxottica Place</AddressLine1><AddressLine2>Mason, OH 45040</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>762</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>4</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>325</EmployerId><LegalName>Maryland-Delaware-DC Press Association</LegalName><AddressLine1>2191 Defense Highway&lt;br&gt;Suite 300</AddressLine1><AddressLine2>Crofton, MD 21114</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>325</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>5</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>231</EmployerId><LegalName>REHOBOTH-DEWEY CHAMBER OF COMMERCE</LegalName><AddressLine1>P.O. Box 216</AddressLine1><AddressLine2>Rehoboth, DE 199710216</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>231</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Andrew D.|Stayton|Government Affairs|0|Sole Proprietor|7/18/12 4:15 PM|2012|2|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>119</EmployerId><LegalName>DELAWARE SOFT DRINK ASSOCIATION</LegalName><AddressLine1>3 Church Circle #201</AddressLine1><AddressLine2>Annapolis, MD 21401</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>119</EmployerId><FoodRefreshments>221</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>176</EmployerId><LegalName>LEGISLATIVE CONSULTING, INC.</LegalName><AddressLine1>307 Dove Drive</AddressLine1><AddressLine2>Newark, DE 19713</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>176</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>3</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>762</EmployerId><LegalName>Luxottica</LegalName><AddressLine1>4000 Luxottica Place</AddressLine1><AddressLine2>Mason, OH 45040</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>762</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>4</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>325</EmployerId><LegalName>Maryland-Delaware-DC Press Association</LegalName><AddressLine1>Capital-Gazette Bldg&lt;br&gt;2000 Capital Drive</AddressLine1><AddressLine2>Annapolis, MD 21401</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>325</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>5</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>231</EmployerId><LegalName>REHOBOTH-DEWEY CHAMBER OF COMMERCE</LegalName><AddressLine1>P.O. Box 216</AddressLine1><AddressLine2>Rehoboth, DE 199710216</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>231</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Andrew D.|Stayton|Government Affairs|0|Sole Proprietor|10/17/12 2:35 PM|2012|3|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>119</EmployerId><LegalName>DELAWARE SOFT DRINK ASSOCIATION</LegalName><AddressLine1>3 Church Circle #201</AddressLine1><AddressLine2>Annapolis, MD 21401</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>119</EmployerId><FoodRefreshments>66.55</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>26.25</RecreationExpense><GiftContributions>6.61</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>176</EmployerId><LegalName>LEGISLATIVE CONSULTING, INC.</LegalName><AddressLine1>307 Dove Drive</AddressLine1><AddressLine2>Newark, DE 19713</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>176</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>3</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>762</EmployerId><LegalName>Luxottica</LegalName><AddressLine1>4000 Luxottica Place</AddressLine1><AddressLine2>Mason, OH 45040</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>762</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>4</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>325</EmployerId><LegalName>Maryland-Delaware-DC Press Association</LegalName><AddressLine1>Capital-Gazette Bldg&lt;br&gt;2000 Capital Drive</AddressLine1><AddressLine2>Annapolis, MD 21401</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>325</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>5</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>231</EmployerId><LegalName>REHOBOTH-DEWEY CHAMBER OF COMMERCE</LegalName><AddressLine1>P.O. Box 216</AddressLine1><AddressLine2>Rehoboth, DE 199710216</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>231</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Andrew D.|Stayton|Government Affairs|0|Sole Proprietor|1/16/13 12:00 AM|2012|4|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Andrew Paul|Taylor|Lawyer|0|I am an attorney|4/9/12 2:34 PM|2012|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>276</EmployerId><LegalName>DELAWARE ASSN. OF REALTORS</LegalName><AddressLine1>134 East Water Street</AddressLine1><AddressLine2>Dover, DE 19901</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>276</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Andrew Paul|Taylor|Lawyer|0|I am an attorney|7/20/12 8:31 AM|2012|2|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>276</EmployerId><LegalName>DELAWARE ASSN. OF REALTORS</LegalName><AddressLine1>134 East Water Street</AddressLine1><AddressLine2>Dover, DE 19901</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>276</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1054</EmployerId><LegalName>Family Promise of Northern New Castle County Inc.</LegalName><AddressLine1>2104 St. James Church Rd.</AddressLine1><AddressLine2>Wilmington, DE 19808</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>1054</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Andrew Paul|Taylor|Lawyer|0|I am an attorney|10/9/12 12:11 PM|2012|3|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>276</EmployerId><LegalName>DELAWARE ASSN. OF REALTORS</LegalName><AddressLine1>134 East Water Street</AddressLine1><AddressLine2>Dover, DE 19901</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>276</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1054</EmployerId><LegalName>Family Promise of Northern New Castle County Inc.</LegalName><AddressLine1>2104 St. James Church Rd.</AddressLine1><AddressLine2>Wilmington, DE 19808</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>1054</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Andrew Paul|Taylor|Lawyer|0|I am an attorney|1/21/13 12:00 AM|2012|4|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Ann|Nolan|Lobbyist|1|NA|10/2/12 3:44 PM|2012|3|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>175</EmployerId><LegalName>LEAGUE OF WOMEN VOTERS</LegalName><AddressLine1>2400 W 17th Street - Clash Wing&lt;br&gt;Room 1, Lower Level</AddressLine1><AddressLine2>Wilmington, DE 19806</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>175</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Ann|Nolan|Lobbyist|1|NA|1/21/13 7:47 AM|2012|4|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>175</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>175</EmployerId><LegalName>LEAGUE OF WOMEN VOTERS</LegalName><AddressLine1>2400 W 17th Street - Clash Wing</AddressLine1><AddressLine2>Room 1, Lower Level</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19806</ZipCode></Employer><EmployerId>175</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
