FirstName|LastName|Occupation|HasEmployedAsLobbyistOnly|EmploymentExplanation|SubmittedDate|Year|Quarter|DisclosureXML
Claudette|Sherwood|Child Care Provider|0|I am a Child care provider . I wish to lobby for the North East Alliance (replacing Rev. Danny Mitchell)|5/9/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>669</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>669</EmployerId><LegalName>Northeast Alliance Of Delaware</LegalName><AddressLine1>1010 E. 28th Street</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19802</ZipCode></Employer><EmployerId>669</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Clifford B.|Hearn, Jr.|Legislative Counsel|1|NA|4/5/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>14</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>14</EmployerId><LegalName>AMERICAN FAMILY LIFE ASSURANCE</LegalName><AddressLine1>1932 Wynnton Rd.</AddressLine1><AddressLine2>NA</AddressLine2><City>Columbus</City><State>Georgia</State><ZipCode>31999</ZipCode></Employer><EmployerId>14</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>277</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>277</EmployerId><LegalName>DELAWARE COMPENSATION RATING BUREAU, INC.</LegalName><AddressLine1>United Plaza Bldg., Suite 1500</AddressLine1><AddressLine2>30 South 17th Street</AddressLine2><City>Philadelphia</City><State>Pennsylvania</State><ZipCode>19103</ZipCode></Employer><EmployerId>277</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Connie|Hughes|Executive Director|0|I am the Executive Director of the agency and am responsible for programming and all services.|4/16/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>749</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>749</EmployerId><LegalName>Delaware Association of Rehabilitation Facilities</LegalName><AddressLine1>100 W. 10th Street, Ste 103</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19801</ZipCode></Employer><EmployerId>749</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Craig|Gill|Director, U.S. Government Relations|1|NA|4/12/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>557</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>557</EmployerId><LegalName>Pfizer Inc.</LegalName><AddressLine1>c/o Nielsen Merksamer et al</AddressLine1><AddressLine2>2350 Kerner Blvd., Ste. 250</AddressLine2><City>San Rafael</City><State>California</State><ZipCode>94901</ZipCode></Employer><EmployerId>557</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Cristofer Scott|Kidner|Contract Government Affairs|1|NA|4/29/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>109</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>109</EmployerId><LegalName>DELAWARE Thoroughbred Horsemen's Association</LegalName><AddressLine1>777 Delaware Park Blvd.</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19804</ZipCode></Employer><EmployerId>109</EmployerId><FoodRefreshments>5889</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Dan|Breen|Tax Director|0|Provide tax and economic development advisory services for firm clients.|4/5/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Daniel|Rosen|Investment Banker|0|I'm a banker with Merrill Lynch and I work with the Delaware State Housing Authority and seek business with the Authoriity|4/5/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Darius|Brown|Delaware Advocacy Group|0|Advocate|4/12/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Darrell|Minott|Banker/Lawyer|1|NA|4/2/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Darrell|Baker|Attorney|0|I am an attorney with a private law practice.|5/2/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
David|Dix|President |1||5/6/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>532</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>532</EmployerId><LegalName>NAACP</LegalName><AddressLine1>P.O. Box 12766</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19850</ZipCode></Employer><EmployerId>532</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
David|Carter|Conservation Chair|0|I am a grassroots volunteer for the Delaware Audubon Society.  I am registering to help advocate for environmental legislation that help achieve the mission of the 501(c)(3) organization to to develop a better appreciation of our natural environment and to work for species and habitat conservation.|5/8/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1093</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1093</EmployerId><LegalName>Delaware Audubon Society, Inc.</LegalName><AddressLine1>56 W. Main Street, Suite 212 B</AddressLine1><AddressLine2/><City>Christiana</City><State>Delaware</State><ZipCode>19702</ZipCode></Employer><EmployerId>1093</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
David |McDowell|Lawyer|1||4/24/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1053</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1053</EmployerId><LegalName>The Phoenix Companies Inc.</LegalName><AddressLine1>PO Box 5056</AddressLine1><AddressLine2>NA</AddressLine2><City>Hartford</City><State>Connecticut</State><ZipCode>06102</ZipCode></Employer><EmployerId>1053</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
David|Stevenson|Think Tank Director|0|Lobbying is a small part of the job of policy analysis and publication|4/2/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1002</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1002</EmployerId><LegalName>Caesar Rodney Institute</LegalName><AddressLine1>PO Box 795</AddressLine1><AddressLine2>NA</AddressLine2><City>Dover</City><State>Delaware</State><ZipCode>19903</ZipCode></Employer><EmployerId>1002</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
David|D'Auria|Second Vice President|0|Employed as a sales representative for guaranteed products|4/4/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
David|Dederichs|Director Gov't Affairs|1|NA|4/5/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
David|Skocik|Public Relations Counsel|0|My primary job is as a public relations professional.|4/5/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
David|Bonar|Consultant|0|Focus is on government relations with attention to State, Local and Federal issues affecting the fields of public safety, land use planning, regulated public utilities, and County and Municipal government.|4/8/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>329</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>329</EmployerId><LegalName>Delaware Volunteer Fireman's Assoc.</LegalName><AddressLine1>506 South Main</AddressLine1><AddressLine2>NA</AddressLine2><City>Dover</City><State>Delaware</State><ZipCode>19975</ZipCode></Employer><EmployerId>329</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>1162</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1162</EmployerId><LegalName>Delaware Association of Surveyors</LegalName><AddressLine1>9675 Seashore Highway</AddressLine1><AddressLine2/><City>Bridgeville</City><State>Delaware</State><ZipCode>19933</ZipCode></Employer><EmployerId>1162</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
David|Ennis|Government Affairs Consultant|1|NA|4/16/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>31</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>31</EmployerId><LegalName>HIGHMARK BLUE CROSS BLUE SHIELD DELAWARE</LegalName><AddressLine1>P. O. Box 1991</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19899</ZipCode></Employer><EmployerId>31</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
David G.|Bakerian|President, CEO & Treasurer for Delaware Bankers Association|1|NA|4/18/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>83</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>83</EmployerId><LegalName>DELAWARE BANKERS ASSN.</LegalName><AddressLine1>8 W. Loockerman St., Suite 200</AddressLine1><AddressLine2>P.O. Box 781</AddressLine2><City>Dover</City><State>Delaware</State><ZipCode>19903</ZipCode></Employer><EmployerId>83</EmployerId><FoodRefreshments>1322.71</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
David I.|Walsh, II|Lobbyist|1||4/8/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
David L.|Press|Contract Lobbyist|0|Contract lobbyist that also contracts for other management activities.|4/7/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
David S.|Swayze|Attorney|0|Attorney|4/3/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Deborah|Stevens|Instructional advocacy staff|0|DSEA employee|4/22/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Deborah|Hamilton|Consultant - government relations|1||4/15/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1133</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1133</EmployerId><LegalName>American Lung Association fo the Mid-Atlantic</LegalName><AddressLine1>630 Churchmans Road</AddressLine1><AddressLine2>Ste 202</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19702</ZipCode></Employer><EmployerId>1133</EmployerId><FoodRefreshments>21.25</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>503</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>503</EmployerId><LegalName>Phamaceutical Research &amp; Manufacturers Assoc</LegalName><AddressLine1>12 Sheridan Avenue</AddressLine1><AddressLine2>NA</AddressLine2><City>Albany</City><State>New York</State><ZipCode>12207</ZipCode></Employer><EmployerId>503</EmployerId><FoodRefreshments>31.5</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>598</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>598</EmployerId><LegalName>Delaware Housing Coalition</LegalName><AddressLine1>PO Box 1633</AddressLine1><AddressLine2>NA</AddressLine2><City>Dover</City><State>Delaware</State><ZipCode>19903</ZipCode></Employer><EmployerId>598</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>704</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>704</EmployerId><LegalName>First Steps Primeros Pasos</LegalName><AddressLine1>Savannah Rd</AddressLine1><AddressLine2>PO Box 1003</AddressLine2><City>Georgetown</City><State>Delaware</State><ZipCode>19947</ZipCode></Employer><EmployerId>704</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>705</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>705</EmployerId><LegalName>MeadowWood Behavioral Health System</LegalName><AddressLine1>575 S. DuPont Highway</AddressLine1><AddressLine2>NA</AddressLine2><City>New Castle</City><State>Delaware</State><ZipCode>19720</ZipCode></Employer><EmployerId>705</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>751</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>751</EmployerId><LegalName>Marijuana Policy Project</LegalName><AddressLine1>236 Massachusetts Ave NE</AddressLine1><AddressLine2>Suite 400</AddressLine2><City>Washington</City><State>District of Columbia</State><ZipCode>20002</ZipCode></Employer><EmployerId>751</EmployerId><FoodRefreshments>27.85</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>1136</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1136</EmployerId><LegalName>Lilly USA, LLC</LegalName><AddressLine1>19 Jennifer Ln</AddressLine1><AddressLine2>NA</AddressLine2><City>Dillsburg</City><State>Pennsylvania</State><ZipCode>17019</ZipCode></Employer><EmployerId>1136</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>910</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>910</EmployerId><LegalName>Assoc of Builders &amp; Contractors of DE</LegalName><AddressLine1>31 Blevins Rd</AddressLine1><AddressLine2>NA</AddressLine2><City>New Castle</City><State>Delaware</State><ZipCode>19720</ZipCode></Employer><EmployerId>910</EmployerId><FoodRefreshments>57.4</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>917</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>917</EmployerId><LegalName>Delaware Association of Physician Assistants</LegalName><AddressLine1>111 Continental Drive, Suite-201</AddressLine1><AddressLine2>NA</AddressLine2><City>Newark</City><State>Delaware</State><ZipCode>19713</ZipCode></Employer><EmployerId>917</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>918</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>918</EmployerId><LegalName>Pfizer</LegalName><AddressLine1>325 7th Street, NW</AddressLine1><AddressLine2>Suite 1200</AddressLine2><City>Washington</City><State>District of Columbia</State><ZipCode>20004</ZipCode></Employer><EmployerId>918</EmployerId><FoodRefreshments>22.9</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>1134</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1134</EmployerId><LegalName>Humane Society of the United States</LegalName><AddressLine1>2100 L Street NW, Suite 400</AddressLine1><AddressLine2>NA</AddressLine2><City>Washington</City><State>District of Columbia</State><ZipCode>20037</ZipCode></Employer><EmployerId>1134</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>1135</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1135</EmployerId><LegalName>Bancroft</LegalName><AddressLine1>800 N. Kings Highway</AddressLine1><AddressLine2>Suite 401</AddressLine2><City>Haddonfield</City><State>New Jersey</State><ZipCode>08033</ZipCode></Employer><EmployerId>1135</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>1122</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1122</EmployerId><LegalName>Thomas Jefferson University</LegalName><AddressLine1>1020 Walnut Street</AddressLine1><AddressLine2>Room 643</AddressLine2><City>Philadelphia</City><State>Pennsylvania</State><ZipCode>19107</ZipCode></Employer><EmployerId>1122</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>1175</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1175</EmployerId><LegalName>United Health Group, Inc.</LegalName><AddressLine1>DC030-1000</AddressLine1><AddressLine2>701 Pennsylvania Avenue, NW Suite 200</AddressLine2><City>Washington</City><State>District of Columbia</State><ZipCode>20004</ZipCode></Employer><EmployerId>1175</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>998</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>998</EmployerId><LegalName>Delaware Optometrist Association</LegalName><AddressLine1>820 Walker Rd</AddressLine1><AddressLine2>NA</AddressLine2><City>Dover</City><State>Delaware</State><ZipCode>19904</ZipCode></Employer><EmployerId>998</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>1176</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1176</EmployerId><LegalName>Cozen O'Connor Public Strategies</LegalName><AddressLine1>1201 N. Market St</AddressLine1><AddressLine2>10th flr</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19801</ZipCode></Employer><EmployerId>1176</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>1177</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1177</EmployerId><LegalName>Society of Respiratory Care Therapists</LegalName><AddressLine1>1600 Rockland Rd</AddressLine1><AddressLine2/><City>Wilm</City><State>Delaware</State><ZipCode>19803</ZipCode></Employer><EmployerId>1177</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
